Date_Time,Type,MMSI,IMO,CallSign,Name,TypeOfShipAndCargoType,DimensionToBow,DimensionToStern,DimensionToPort,DimensionToStarboard,TypeOfElectronicPositionFixingDevice,ETAMonthUTC,ETADayUTC,ETAHourUTC,ETAMinuteUTC,Destination,
2023-05-25 12:45:14.454334,5,352823000,9414967,'3ENU8','GENIUS ACE',<ShipType.Cargo: 70>,128,19,17,8,5,26,15,0,7.7,'MUMBAI',
2023-05-25 12:45:15.174233,5,636019951,9360697,'A8QD6','APOLLON D',<ShipType.Cargo_HazardousCategory_A: 71>,196,13,15,15,6,1,10,0,9.5,'MYPKG',
2023-05-25 12:45:16.804066,5,419000334,0,'AVNA','T 212',<ShipType.OtherType: 90>,5,8,1,2,0,0,24,60,0,'',
2023-05-25 12:45:19.303938,5,419001110,9796080,'AWOU','DAISY STAR',<ShipType.Cargo_Reserved: 75>,16,16,6,6,5,14,21,0,5,'MUMBAI',
2023-05-25 12:45:21.813700,5,373383000,9642136,'3EWM','DIAMOND QUEEN',<ShipType.Cargo: 70>,171,28,11,21,5,12,10,0,10.3,'IN BOM',
2023-05-25 12:45:22.803528,5,419000667,0,'','K560',<ShipType.OtherType_NoAdditionalInformation: 99>,0,0,0,0,0,0,24,60,0,'',
2023-05-25 12:45:26.023329,5,419067900,9241372,'AUPX','AMBUJA LAKSHMI',<ShipType.Cargo: 70>,97,15,12,5,5,26,15,0,4.5,'MUMBAI PILOT STN',
2023-05-25 12:45:26.883341,5,419000004,5140912,'VVXI','N456',<ShipType.MilitaryOps: 35>,0,0,0,0,1,1,1,1,4,'INDIA',
2023-05-25 12:45:28.603276,5,375087000,9649354,'J8B6131','ALLIANZ INTREPID',<ShipType.OtherType_NoAdditionalInformation: 99>,51,60,18,17,5,15,10,0,4,'MUMBAI ANCHORAGE',
2023-05-25 12:45:29.652983,5,36694,0,'VT-GVT','SAR AIRCRAFT VT-GVT',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 12:45:30.092828,5,419469000,9106833,'AUCM','PIONEER STAR',<ShipType.Towing: 31>,13,10,4,3,4,11,17,0,3,'MUMBAI',
2023-05-25 12:45:30.546033,5,419551000,7430541,'AUJB','SEA CONQUEST',<ShipType.NotAvailable: 0>,10,46,10,3,5,17,16,0,3.5,'E4ANCHORAGE',
2023-05-25 12:45:30.743779,5,273450080,9849930,'UBSS3','TREWENNA',<ShipType.Tug: 52>,13,28,6,7,5,16,17,0,2.6,'MUMBAI',
2023-05-25 12:45:32.212749,5,538010328,9714721,'V7A5898','VENTURE',<ShipType.Cargo: 70>,171,28,10,22,4,25,12,30,11,'IN DMT',
2023-05-25 12:45:33.702638,5,419000391,964269300,'AVOW','BON VOYAGE',<ShipType.Cargo: 70>,50,20,4,9,5,25,17,0,3.4,'DHARAMTAR',
2023-05-25 12:45:34.342588,5,419001353,9806263,'AWYA','OCEAN DIVINE',<ShipType.OtherType_NoAdditionalInformation: 99>,14,19,5,7,2,8,6,0,3.8,'JNPT,
2023-05-25 12:45:35.622598,5,419001575,9180061,'VTIE','PARASEA TWO',<ShipType.Tug: 52>,8,18,4,4,5,26,12,30,2.8,'MUMBAI',
2023-05-25 12:45:36.262608,5,419099300,9543639,'AVEQ','AMBUJA MUKUND',<ShipType.Cargo: 70>,167,27,26,8,5,26,1,30,4.5,'MUMBAI PILOT STN',
2023-05-25 12:45:38.372167,5,273399650,9826160,'UBZP4','WENNA',<ShipType.Tug: 52>,12,28,7,7,5,16,10,30,2.2,'MUMBAI',
2023-05-25 12:45:41.311800,5,351276000,9491393,'3FYB8','APJ JAI',<ShipType.Cargo: 70>,163,27,16,16,5,26,9,30,12.5,'MUMBAI',
2023-05-25 12:45:44.612407,5,419001231,9785598,'AWTJ','ASL BAGULA',<ShipType.OtherType: 90>,21,47,10,8,12,10,23,6,4.4,'NHAVA',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:44.751968,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 12:45:46.771856,5,419000482,9620865,'AVQX','WATER LILY',<ShipType.Tug: 52>,10,21,6,5,4,6,22,0,4.9,'MUMBAI',
2023-05-25 12:45:48.111644,5,419065300,9412256,'AUOV','CANARA JOG',<ShipType.Tug: 52>,18,18,6,4,4,25,19,0,3.9,'MUMBAI',
2023-05-25 12:45:51.331450,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:45:52.031287,5,419001471,9300233,'VTDF','CREATIVE 1',<ShipType.OtherType: 90>,50,12,6,15,0,0,24,60,0,'',
2023-05-25 12:45:53.121229,5,419030000,9084645,'ATEB','M.V.NEERJA',<ShipType.Cargo: 70>,0,82,5,9,1,19,13,0,2.2,'REVDANDA',
2023-05-25 12:45:55.571109,5,613003810,9188116,'TJMC138','ATHE NOVA',<ShipType.NotAvailable: 0>,74,22,6,8,5,14,20,0,4.8,'JNPT^5E5E5E2CINDIA',
2023-05-25 12:45:56.241034,5,419001132,9299070,'AWPP','SAROJA BLESSING',<ShipType.Tug: 52>,14,53,9,6,5,24,6,24,5,'PNV',
2023-05-25 12:46:01.250646,5,566770000,9663556,'S6LP7','LANPAN 27',<ShipType.OtherType_Reserved: 95>,17,37,6,8,5,25,11,0,4.7,'MUMBAI-INDIA',
2023-05-25 12:46:01.600628,5,636009384,8751057,'ELNL9','DEEPSEA FOSSIL',<ShipType.NotAvailable: 0>,175,90,63,63,11,11,6,0,18.4,'',
2023-05-25 12:46:07.329992,5,538009800,9388792,'V7A5176','BEKS SWAN',<ShipType.Tanker_HazardousCategory_A: 81>,202,43,17,25,5,16,7,0,10.8,'MUMBAI',
2023-05-25 12:46:08.110682,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:46:10.639718,5,419000510,9107588,'AVRY','CANARA PROGRESS',<ShipType.Tug: 52>,0,32,0,9,12,9,15,0,3.5,'MUMBAI',
2023-05-25 12:46:14.689342,5,419001534,925727800,'VTGM','SHAKTI_  _',<ShipType.OtherType: 90>,12,33,5,7,5,13,19,0,4.5,'MUMBAI INDIA',
2023-05-25 12:46:16.049211,5,419070400,7227994,'AUQZ','SEA VENTURE',<ShipType.Tug: 52>,0,51,0,12,12,5,13,0,3.4,'MUMBAI',
2023-05-25 12:46:16.349070,5,518100958,9383340,'E5U3869','RAJTILAK',<ShipType.Tanker_NoAdditionalInformation: 89>,87,20,14,3,5,25,10,0,6.6,'IN BOM',
2023-05-25 12:46:21.788138,5,419901983,8536471,'8WQO','LTB300',<ShipType.OtherType_NoAdditionalInformation: 99>,70,37,5,29,3,29,17,0,4.2,'BASSEIN FIELD',
2023-05-25 12:46:28.717552,5,212531000,9673654,'5BDV4','NORDPANTHER',<ShipType.Cargo_HazardousCategory_A: 71>,157,13,15,13,5,26,3,30,6.8,'NHAVASHEVA JNCT',
2023-05-25 12:46:30.117345,5,419469000,9106833,'AUCM','PIONEER STAR',<ShipType.Towing: 31>,13,10,4,3,4,11,17,0,3,'MUMBAI',
2023-05-25 12:46:30.777240,5,31705,0,'VT-GVR','SAR AIRCRAFT VT-GVR',<ShipType.NotAvailable: 0>,0,0,0,0,0,0,24,60,0,'',
2023-05-25 12:46:38.696622,5,419900450,0,'8TBP','SEA JAGUAR',<ShipType.OtherType: 90>,0,85,0,20,5,25,5,0,3.2,'E4 ANCHORAGE',
2023-05-25 12:46:41.816240,5,419076800,9510163,'AURQ','OFFSHORE RUNNER',<ShipType.OtherType: 90>,8,39,3,7,0,0,24,60,0,'-',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:46.445936,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 12:46:48.618627,5,419001664,9247209,'VTLS','ROSE GAS',<ShipType.Tanker: 80>,138,36,18,10,5,16,13,30,8.6,'JNPT,
2023-05-25 12:46:49.225682,5,419001331,8793029,'AWXE','M V SEASTAR EAGLE',<ShipType.Cargo: 70>,61,18,9,7,5,26,6,0,2.7,'MUMBAI',
2023-05-25 12:46:50.555630,5,419060600,8129096,'AUHW','HAL SUPPORTER',<ShipType.OtherType: 90>,15,46,2,10,4,5,18,0,3.5,'MUMBAI',
2023-05-25 12:46:51.285366,5,419000346,8216552,'AVNG','SUMAYLA ONE',<ShipType.OtherType: 90>,15,44,6,6,5,21,10,0,3,'IN BOM',
2023-05-25 12:46:54.615839,5,538010526,9964106,'V7A6174','YASA URANUS',<ShipType.Cargo: 70>,171,28,20,12,5,21,20,30,14.1,'INBOM',
2023-05-25 12:46:54.825627,5,419001065,9266293,'AWNB','VMS 6',<ShipType.OtherType_NoAdditionalInformation: 99>,7,20,4,4,0,0,24,60,1.5,'MUMBAI',
2023-05-25 12:46:56.695466,5,419001481,9242156,'VTEB','PATRIOT',<ShipType.Tanker: 80>,147,33,16,16,5,26,11,0,10,'JNPT,
2023-05-25 12:46:58.056257,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:46:58.056257,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:46:58.086144,5,419001111,9796092,'AWOV','LOTUS STAR',<ShipType.Tug: 52>,16,16,6,6,12,9,14,0,4.4,'JNPT',
2023-05-25 12:46:58.745249,5,419902025,0,'8WSE','SHMXXV',<ShipType.OtherType_NoAdditionalInformation: 99>,19,0,0,4,0,0,0,0,5,'MUMBAI AN',
2023-05-25 12:47:00.165066,5,419728000,9392834,'AUVT','GREATSHIP DHRITI',<ShipType.Tug: 52>,17,57,6,10,5,15,16,0,4,'MUMBAI',
2023-05-25 12:47:04.004653,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 12:47:05.284548,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:47:07.126910,5,405000305,9238284,'S2BG3','B LPG CHALLENGER',<ShipType.Tanker_HazardousCategory_A: 81>,191,36,15,21,5,24,7,30,8.2,'IN VTZ> IN BOM',
2023-05-25 12:47:08.814218,5,419084700,8121159,'AUZF','SEA CHEETAH',<ShipType.Tug: 52>,50,18,4,10,5,22,12,30,4.6,'DIGHI MUM',
2023-05-25 12:47:14.723772,5,419000298,9547245,'AVLM','SCI KUNDAN',<ShipType.OtherType_Reserved: 95>,15,51,7,9,11,17,13,30,4.8,'MUMBAI',
2023-05-25 12:47:16.903522,5,538009168,9404431,'V7A4405','CLIPPER HOUSTON',<ShipType.Cargo: 70>,163,26,14,14,5,25,15,30,6.1,'IN KRW >> IN BOM',
2023-05-25 12:47:23.013023,5,419009000,9294616,'VTGJ','BLOSSOM',<ShipType.Tanker: 80>,0,0,0,0,7,8,11,0,5.8,'IN BOM',
2023-05-25 12:47:24.452874,5,477044300,8414726,'VRDA9','ZHEN HUA 24',<ShipType.Cargo: 70>,205,39,26,14,5,20,6,30,9,'MUMBAI',
2023-05-25 12:47:28.482440,5,419697000,8407979,'AUUD','SAGA',<ShipType.OtherType_NoAdditionalInformation: 99>,90,20,10,9,5,16,23,0,3.2,'HEERA FIELD',
2023-05-25 12:47:32.032081,5,419701000,9471939,'AUUF','OCEAN     DIAMOND',<ShipType.OtherType: 90>,10,60,11,6,3,17,14,0,4.3,'BFL MUMBAI',
2023-05-25 12:47:36.991660,5,419000184,9082104,'AVHY','M V KOMAL',<ShipType.Cargo_NoAdditionalInformation: 79>,64,14,7,5,12,28,12,30,2.5,'MUMBAI',
2023-05-25 12:47:40.883632,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:47:42.431119,5,419900470,8646604,'8TBR','SEA PATRIOT',<ShipType.OtherType_NoAdditionalInformation: 99>,80,11,21,6,5,12,0,0,3.5,'MUMBAI',
2023-05-25 12:47:42.641195,5,419096300,9341237,'','CG 203',<ShipType.NotAvailable: 0>,43,51,7,5,0,0,24,60,0,'',
2023-05-25 12:47:43.581027,5,419000399,0,'AVPE','MV SHREEKRISHNA X',<ShipType.Cargo: 70>,60,15,5,9,0,0,0,20,0,'',
2023-05-25 12:47:43.871007,5,419000218,9576387,'AVJF','N B PRASAD',<ShipType.OtherType_NoAdditionalInformation: 99>,12,47,10,5,5,26,6,0,5,'BFL',
2023-05-25 12:47:44.531025,5,419001175,0,'AWRH','MODAK',<ShipType.NotAvailable: 0>,0,0,0,0,9,18,15,19,2.5,'MUMBAI',
2023-05-25 12:47:46.880815,5,419531000,9297498,'AUFH','DESH VAIBHAV',<ShipType.Tanker: 80>,279,54,26,34,5,19,20,0,11,'FOR ORDERS',
2023-05-25 12:47:47.410786,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:47:53.170222,5,41329,0,'VT-HLU','SAR AIRCRAFT VT-HLU',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 12:47:57.149792,5,419001410,9277498,'VTAF','MP WORKBOAT 1',<ShipType.OtherType_NoAdditionalInformation: 99>,7,60,14,6,5,2,18,35,3.8,'PNV ANCHORAGE',
2023-05-25 12:47:57.279881,5,416467000,9462706,'BLHM','YM UBIQUITY',<ShipType.Cargo_HazardousCategory_D: 74>,241,92,16,27,5,27,5,30,13.9,'INNSA>INPAV',
2023-05-25 12:47:58.129789,5,419001331,8793029,'AWXE','M V SEASTAR EAGLE',<ShipType.Cargo: 70>,61,18,9,7,5,26,6,0,2.7,'MUMBAI',
2023-05-25 12:48:01.599545,5,419385000,8418851,'VVJK','SAMUDRA SARVEKSHAK',<ShipType.OtherType_NoAdditionalInformation: 99>,19,64,10,6,5,30,1,54,6.5,'MUMBAI',
2023-05-25 12:48:04.059147,5,419001053,9404211,'AWMP','OCEAN AQUAMARINE',<ShipType.OtherType_Reserved: 95>,18,39,6,7,2,28,15,0,4.2,'MUMBAI',
2023-05-25 12:48:05.199118,5,419093300,9253557,'AVCZ','OFFSHORE SUPPORTER',<ShipType.Tug: 52>,11,46,5,9,1,13,14,0,3.2,'MUMBAI',
2023-05-25 12:48:14.238266,5,538007023,9494242,'V7JZ5','LIBRA',<ShipType.Cargo: 70>,169,20,16,16,5,23,19,30,11.8,'IN BOM',
2023-05-25 12:48:15.228203,5,419001174,0,'','MANOHAR',<ShipType.NotAvailable: 0>,0,0,0,0,10,1,10,35,0,'',
2023-05-25 12:48:16.398140,5,419001591,9413482,'VTIQ','SHIVANSH ARYAN',<ShipType.OtherType_NoAdditionalInformation: 99>,15,48,5,10,5,18,7,0,4.2,'MUMBAI',
2023-05-25 12:48:25.160630,5,419001239,9797345,'AWTR','JSW SINHGAD',<ShipType.Cargo_NoAdditionalInformation: 79>,102,20,12,8,5,27,4,0,3.2,'JAIGARH',
2023-05-25 12:48:26.137090,5,419900150,9298844,'8TAO','MATSYA VRUSHTI',<ShipType.Fishing: 30>,37,38,8,8,4,30,6,0,2,'MUMBAI',
2023-05-25 12:48:28.876963,5,0,9109835,'','SAMARPAN',<ShipType.NotAvailable: 0>,59,23,5,9,2,19,10,0,2.4,'',
2023-05-25 12:48:29.066932,5,0,9109835,'','SAMARPAN',<ShipType.NotAvailable: 0>,59,23,5,9,2,19,10,0,2.4,'',
2023-05-25 12:48:31.517511,5,419779000,9524918,'AUZY','SCI MUKTA',<ShipType.NotAvailable: 0>,12,52,4,11,5,18,6,0,5,'MUMBAI',
2023-05-25 12:48:36.076270,5,419001530,9257280,'VTGG','MARIA 1',<ShipType.NotAvailable: 0>,10,35,5,7,5,24,8,0,5,'MPT MUMBAI',
2023-05-25 12:48:41.335766,5,419000491,8654687,'AVRG','RADHA KRISHNA III',<ShipType.Cargo_Reserved: 75>,64,10,11,5,6,1,13,30,1.8,'SEA TRIAL',
2023-05-25 12:48:44.185541,5,636009943,8756485,'00ELQD8','DEEPSEA FORTUNE',<ShipType.OtherType: 90>,15,66,9,9,0,0,24,60,0,'AT ANCHOR',
2023-05-25 12:48:52.214819,5,371451000,9321873,'3ECS4','GINGA JAGUAR',<ShipType.Tanker_HazardousCategory_A: 81>,136,24,21,6,5,25,14,30,10.3,'MUMBAI',
2023-05-25 12:48:53.974699,5,477241800,9301811,'VRBY8','SEASPAN LAHORE',<ShipType.Cargo: 70>,192,68,18,14,5,26,0,30,11.1,'INNSA',
2023-05-25 12:48:54.884448,5,419900923,0,'8TJG','FALCON HIGH',<ShipType.Cargo: 70>,50,20,6,6,6,15,12,0,3.5,'MUMBAI',
2023-05-25 12:48:55.064554,5,419900923,0,'8TJG','FALCON HIGH',<ShipType.Cargo: 70>,50,20,6,6,6,15,12,0,3.5,'MUMBAI',
2023-05-25 12:48:55.304498,5,419001125,9165906,'AWPI','HALANI 6',<ShipType.OtherType: 90>,15,52,7,9,12,23,11,0,3.8,'MUMBAI PNV',
2023-05-25 12:48:55.925324,5,538008317,9850769,'V7A2231','JABAL ALMISHT',<ShipType.Cargo: 70>,168,31,9,23,5,22,12,0,11.8,'MUMBAI',
2023-05-25 12:48:55.925324,5,538008317,9850769,'V7A2231','JABAL ALMISHT',<ShipType.Cargo: 70>,168,31,9,23,5,22,12,0,11.8,'MUMBAI',
2023-05-25 12:48:55.955265,5,441708000,9626015,'D7PB','PAN BONITA',<ShipType.Cargo: 70>,157,32,7,23,6,24,6,0,10.5,'INBOM',
2023-05-25 12:48:58.724061,5,412348000,9323558,'BOCB7','KANG HONG',<ShipType.Cargo: 70>,168,22,16,16,5,20,11,30,6.5,'MUMBAI',
2023-05-25 12:49:01.223961,5,538003035,9324875,'V7NX2','NAVIOS INDIGO',<ShipType.Cargo: 70>,192,68,17,15,5,25,12,30,13,'NHAVA SHEVA',
2023-05-25 12:49:02.133874,5,419001201,8304799,'AWSF','WILCHIEF 1',<ShipType.Sailing: 36>,45,35,9,9,5,24,0,30,5.5,'MUMBAI',
2023-05-25 12:49:04.773656,5,636091959,9460356,'A8UX4','MSC SAVONA',<ShipType.Cargo_HazardousCategory_A: 71>,142,224,28,23,5,29,5,30,13.8,'INNSA > INMUN',
2023-05-25 12:49:06.343505,5,374475000,9863857,'3EGN2','EVA LONDON',<ShipType.Cargo: 70>,181,19,23,9,5,25,2,0,10.7,'IN KRN',
2023-05-25 12:49:08.403216,5,419001609,9786906,'VTJI','OCEAN LEGEND',<ShipType.Tug: 52>,11,21,9,3,1,25,4,16,5,'MUMBAI INDIA',
2023-05-25 12:49:08.403216,5,419001609,9786906,'VTJI','OCEAN LEGEND',<ShipType.Tug: 52>,11,21,9,3,1,25,4,16,5,'MUMBAI INDIA',
2023-05-25 12:49:08.723158,5,419000619,8657861,'AVWC','MV SURYA1',<ShipType.Cargo: 70>,56,14,7,7,5,24,6,0,3.1,'DHARAMTAR',
2023-05-25 12:49:08.857362,5,419000640,0,'AVWW','COASTAL TRIUMPH',<ShipType.DredgingOrUnderwaterOps: 33>,13,51,8,5,3,20,16,0,3.4,'MUMBAI',
2023-05-25 12:49:10.853079,5,356641000,9300881,'H8IA','IKI',<ShipType.Cargo_NoAdditionalInformation: 79>,124,26,7,17,5,26,12,30,8.4,'IN BOM',
2023-05-25 12:49:12.512819,5,419001230,9785586,'AWTI','ASL ABABEEL',<ShipType.OtherType: 90>,21,47,10,8,5,1,3,45,4.6,'NHAVA',
2023-05-25 12:49:15.012724,5,441736000,9347592,'D7HI','HYUNDAI INTEGRAL',<ShipType.Cargo: 70>,217,78,23,9,5,25,19,0,12.4,'INNSA',
2023-05-25 12:49:18.562649,5,419566000,9333515,'AUJR','MPV PSV1',<ShipType.Cargo: 70>,15,52,6,10,5,26,4,0,5,'NHAVA',
2023-05-25 12:49:21.472008,5,419001665,9891074,'VTLY','JSW MANIKGAD',<ShipType.Cargo: 70>,112,10,8,12,4,26,1,0,4.9,'DHARAMTAR',
2023-05-25 12:49:22.431912,5,419001747,9274850,'VTPQ','DSV SHIVANSH PRIYA',<ShipType.DivingOps: 34>,10,51,12,4,5,1,7,0,4.7,'MUMBAI',
2023-05-25 12:49:23.361919,5,419001500,0,'VTEU','BALRAM',<ShipType.Tug: 52>,0,0,0,0,1,1,1,1,0,'',
2023-05-25 12:49:25.201889,5,419001473,9799238,'VTDI','KNK JYOTI',<ShipType.Tug: 52>,16,20,5,7,5,23,23,0,5.1,'MUMBAI PORT',
2023-05-25 12:49:33.011064,5,419000655,0,'AVXL','A495',<ShipType.NotAvailable: 0>,13,10,2,3,1,8,11,0,0,'',
2023-05-25 12:49:34.690928,5,419001542,9339870,'VTHB','GARNET',<ShipType.Tug: 52>,10,50,6,6,5,17,10,0,4,'MUMBAI',
2023-05-25 12:49:34.770891,5,440047000,9305544,'D7DF','CNC DREAM',<ShipType.Tanker: 80>,121,23,7,17,5,25,15,0,8.8,'IN NSA',
2023-05-25 12:49:37.410653,5,419000392,9641170,'AVOX','TRITON ENERGY',<ShipType.NotAvailable: 0>,16,17,5,5,5,14,10,0,3.5,'MUMBAI',
2023-05-25 12:49:38.850514,5,419902026,0,'8WSF','SHM XXVI',<ShipType.PilotVessel: 50>,13,6,2,2,1,1,0,0,3,'JNPT',
2023-05-25 12:49:43.659911,5,215209000,9205940,'9HGO7','MV SEAVENUS',<ShipType.Cargo: 70>,163,27,18,14,5,16,6,30,8.4,'MUMBAI,
2023-05-25 12:49:46.269693,5,419001795,9326598,'VTSI','GREEN ASHA',<ShipType.Tanker: 80>,138,37,20,8,5,23,4,0,9.8,'JNPT_INDIA',
2023-05-25 12:49:50.239435,5,419000372,9386134,'AVOD','CHANDRA SUN',<ShipType.Towing_LengthOver200: 32>,10,22,3,7,5,12,15,0,3,'MUMBAI',
2023-05-25 12:49:55.898862,5,432729000,9426362,'7JGF','DAEDALUS LEADER',<ShipType.Cargo_NoAdditionalInformation: 79>,21,179,8,24,5,25,8,0,8.8,'IN BOM',
2023-05-25 12:49:56.269555,5,355187000,9725586,'3EOR','BULK CASTOR',<ShipType.Cargo: 70>,170,30,24,12,5,21,19,30,11.6,'IN BOM',
2023-05-25 12:49:59.018573,5,419001552,9899155,'VTHM','JSW VAJRAGAD',<ShipType.Cargo: 70>,111,11,15,5,5,23,20,30,4.9,'DHARAMTAR',
2023-05-25 12:50:04.028208,5,538003252,9352391,'V7PK9','WADI BANI KHALID',<ShipType.Cargo_HazardousCategory_A: 71>,192,68,15,17,6,3,20,0,8.9,'SGSIN PEBGA',
2023-05-25 12:50:09.711580,5,419010200,9226217,'VWWH','MT SHIVALI',<ShipType.OtherType: 90>,12,16,5,4,5,14,3,0,3.4,'MUMBAI',
2023-05-25 12:50:10.858073,5,419001526,9892327,'VTGC','JSW SURYAGAD',<ShipType.Cargo: 70>,107,15,4,16,5,27,3,30,3.2,'JAIGARH',
2023-05-25 12:50:11.477498,5,246663000,9551947,'PBXK','HAPPY DIAMOND',<ShipType.Cargo: 70>,145,12,19,7,5,26,8,0,7.3,'MUMBAI',
2023-05-25 12:50:12.637418,5,419001258,9776638,'AWUK','OCEAN FREEDOM',<ShipType.Tug: 52>,12,20,4,8,11,30,15,20,3.9,'JNPT INDIA.',
2023-05-25 12:50:13.707325,5,538007142,9503287,'V7OQ9','TRISTAR PROSPERITY',<ShipType.Cargo: 70>,162,27,26,6,5,28,1,30,6.8,'MINA SAQR',
2023-05-25 12:50:14.667200,5,419902313,9875587,'8TDI2','M2M-1',<ShipType.Passenger_NoAdditionalInformation: 69>,47,48,11,7,11,23,0,0,2.4,'MUMBAI',
2023-05-25 12:50:16.537566,5,538004297,9625815,'V7WG8','BEKS CENK',<ShipType.Cargo: 70>,161,29,13,19,5,17,18,0,11.8,'MUMBAI',
2023-05-25 12:50:16.906989,5,419000648,9607332,'AVXE','GREATSHIP RACHNA',<ShipType.OtherType_NoAdditionalInformation: 99>,16,62,8,9,5,26,6,30,5,'NHAVA',
2023-05-25 12:50:24.165790,5,419001772,9535357,'VTQZ','UXMAL FORTUNE',<ShipType.Tug: 52>,15,40,4,7,5,23,6,0,4,'MUMBAI',
2023-05-25 12:50:26.855523,5,419001527,9892315,'VTGD','JSW UDAIGAD',<ShipType.Cargo: 70>,107,15,4,16,5,26,10,30,4.5,'DARAMTHAR',
2023-05-25 12:50:28.905450,5,419001548,9899179,'VTHI','JSW DEVGAD',<ShipType.Sailing: 36>,111,11,15,5,5,25,12,30,4.4,'DMTR',
2023-05-25 12:50:28.985411,5,419001465,9825180,'VTCY','OCEAN DIGNITY',<ShipType.Tug: 52>,16,14,8,4,7,21,5,0,3.8,'MUMBAI INDIA',
2023-05-25 12:50:31.077968,5,518998272,9422847,'E5U4252','GLOBAL EAGLE',<ShipType.Tanker_HazardousCategory_D: 84>,89,21,9,9,5,26,11,45,5.8,'JNPT MUMBAI',
2023-05-25 12:50:31.385205,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 12:50:35.304857,5,419000860,9680827,'AWFH','TAG 13',<ShipType.NotAvailable: 0>,18,47,9,7,5,18,10,30,4.2,'MUMBAI',
2023-05-25 12:50:37.224656,5,626231000,9531765,'TRAM9','IZABEL',<ShipType.Tanker: 80>,95,15,6,12,5,24,12,0,6.8,'IN BOB',
